"percent_price","fuel_type","body_type","transmission","assured_buy","car_availability","total_owners","broker_quote","original_price","car_rating","fitness_certificate","emi_starts_from","booking_down_pymnt"
0.986949120024868,2,1,1,0,1,1,410273,411773,"3",1,9440,60960
0.999556735623828,1,1,1,1,1,2,220752,225599,"3",1,5238,33825
0.764926574815644,1,1,1,1,1,2,294700,425399,"3",1,7558,48810
0.823974342500163,1,3,1,1,1,1,455714,568099,"3",1,10873,70215
0.805862562342385,1,1,1,0,1,2,378413,515099,"3",1,9642,62265
0.783217896751706,1,3,2,1,1,1,757114,910601,"3",1,16566,106980
0.667441527906644,1,1,1,0,1,2,173268,300699,"2",1,4662,30105
0.986320324215506,1,1,1,1,1,1,680022,681522,"3",1,15614,100830
0.999708708734951,1,1,1,0,1,1,346788,343299,"3",1,7972,51480
0.999755021447872,2,2,1,0,1,1,403286,408199,"3",1,9479,61215
0.999740730465985,1,1,1,1,1,1,377508,385699,"3",1,8956,57840
0.75308581008842,1,1,2,1,1,1,298402,404999,"3",1,7084,45750
0.85893618131779,1,1,1,1,1,1,609398,708899,"3",1,14143,91335
0.759093613812609,1,1,1,1,1,1,309682,415099,"3",1,7319,47265
0.711148790146708,1,1,1,1,1,2,225000,346199,"3",1,5719,36930
0.797856878627206,1,5,1,1,1,2,377028,494699,"3",1,9168,59205
0.786825382275383,1,1,1,1,1,2,350750,469099,"3",1,8573,55365
0.81955940014327,1,1,1,1,1,1,445851,554199,"3",1,10550,68130
0.981599211053224,1,1,1,1,1,1,500435,501935,"3",1,11444,73905
0.729875013168593,1,1,1,1,1,1,230700,370199,"3",1,6276,40530
0.820980703510031,1,1,1,1,1,1,443710,558599,"3",1,10652,68790
0.852048900797308,1,3,1,1,2,1,530275,675899,"3",1,13377,86385
0.993554548104663,1,1,1,0,1,1,495905,497405,"3",1,11479,74130
0.969747131009724,1,1,1,0,1,2,420774,422274,"3",1,9512,61425
0.749372805445628,1,1,1,1,1,2,270258,398999,"3",1,6945,44850
0.745740518028269,1,1,1,1,1,2,279374,393299,"3",1,6813,43995
0.840075889607095,1,1,1,1,1,1,178540,226645,"3",1,4422,28560
0.999728923092771,1,1,1,1,1,1,366249,368899,"3",1,8566,55320
0.863387791513376,1,1,1,0,1,2,625795,731999,"3",1,14680,94800
0.756749590731186,1,1,1,0,1,1,305084,411099,"3",1,7226,46665
0.739107067850425,1,1,1,0,1,3,268181,383299,"3",1,6580,42495
0.743917397995898,1,1,1,1,1,2,276835,390499,"3",1,6748,43575
0.728333953637473,1,1,2,1,1,2,226384,368099,"3",1,6227,40215
0.809777077757424,1,1,1,1,1,1,445488,525699,"3",1,9888,63855
0.785775033793988,1,1,1,1,1,1,327708,466799,"3",1,8520,55020
0.999617881612081,1,1,1,1,1,1,248166,261699,"3",1,6076,39240
0.790311994782962,1,1,1,1,1,1,363337,476899,"3",1,8754,56535
0.987571642311866,1,1,1,0,1,1,201285,209199,"3",1,4799,30990
0.999494436271164,1,1,1,0,1,2,192242,197799,"3",1,4592,29655
0.822945862156272,1,2,1,1,1,1,458924,564799,"3",1,10796,69720
0.754359504690505,1,1,1,1,1,2,297614,407099,"3",1,7133,46065
0.999697975529977,1,1,1,1,1,2,334000,331099,"3",1,7688,49650
0.648257644240747,1,1,1,1,1,3,181311,284299,"3",1,4281,27645
0.851675840515931,1,1,2,0,1,1,569869,674199,"3",1,13337,86130
0.833997068388228,1,1,1,1,1,1,475536,602399,"3",1,11669,75360
0.80031909009403,1,1,1,1,1,2,388494,500799,"3",1,9310,60120
0.79587629286853,1,1,1,1,1,1,352000,489899,"2",1,9056,58485
0.768999235387469,1,1,1,1,2,1,313749,432899,"3",1,7732,49935
0.769955762493127,1,1,1,1,1,3,305000,434699,"3",1,7774,50205
0.999721835109416,1,1,1,1,1,1,338344,359499,"3",1,8348,53910
0.712312175811783,1,1,2,0,1,2,229513,347599,"3",1,5751,37140
0.822505897241564,1,1,1,0,1,1,450187,563399,"3",1,10764,69510
0.844602252050863,1,1,1,0,1,1,229592,288537,"3",1,5661,36555
0.864388207740992,1,1,1,1,1,1,635271,737399,"3",1,14805,95610
0.936345018450184,1,1,1,1,1,1,540500,542000,"3",1,11788,76125
0.799574382892268,1,1,1,1,1,1,327100,404589,"3",1,7514,48525
0.779346379846381,1,1,1,1,1,1,331808,453199,"3",1,8204,52980
0.828001080153217,1,1,1,0,2,1,459542,581399,"3",1,11182,72210
0.774418620389399,1,1,1,0,1,1,320098,443299,"3",1,7974,51495
0.772312778489933,1,1,1,1,1,1,331555,439199,"3",1,7879,50880
0.84931216425167,1,1,1,1,1,1,515000,627330,"3",1,12376,79920
0.831592845390444,1,1,1,1,1,2,491000,593799,"3",1,11470,74070
0.728702465280698,1,1,1,1,2,1,241368,368599,"2",1,6239,40290
0.793217107562257,1,1,1,1,1,1,363391,483599,"3",1,8910,57540
0.811746633559175,1,1,2,1,1,1,422350,531199,"3",1,10016,64680
0.781181140440132,1,1,1,1,1,2,312124,456999,"3",1,8292,53550
0.785958445972701,1,1,1,1,1,2,317802,467199,"3",1,8529,55080
0.813432487747179,1,1,1,1,1,3,423589,535999,"3",1,10127,65400
0.664540974642652,1,1,1,1,1,1,173950,298099,"2",1,4601,29715
0.77973519765462,1,1,1,1,1,2,313772,453999,"3",1,8223,53100
0.780893472597442,1,1,2,1,1,2,318153,456399,"3",1,8278,53460
0.994100817740487,1,1,1,1,2,2,585361,586861,"3",1,13551,87510
0.796540786451244,1,1,1,0,1,2,367695,491499,"3",1,9094,58725
0.99802175411063,1,1,1,0,1,1,281951,303299,"3",1,7031,45405
0.741467790764712,1,1,1,0,1,1,267172,386799,"3",1,6662,43020
0.742001398352421,1,1,1,1,2,2,262253,387599,"3",1,6680,43140
0.641318656092741,1,1,1,1,1,1,159690,278799,"2",1,4153,26820
0.738150662871597,1,1,1,1,2,1,266932,381899,"3",1,6548,42285
0.739446950096274,1,1,2,1,2,2,252232,383799,"2",1,6592,42570
0.75792727651241,1,1,1,1,1,3,274556,413099,"3",1,7273,46965
0.704665400665684,4,1,1,0,1,1,209935,338599,"2",1,5542,35790
0.780122647587176,1,1,1,1,1,3,290400,454799,"3",1,8241,53220
0.999738834522942,1,1,1,1,1,1,368500,382899,"3",1,8891,57420
0.986426157949101,1,1,1,1,1,2,512577,514077,"3",1,11779,76065
0.885581511485962,1,1,1,1,1,1,290000,360440,"3",1,7414,47880
0.746898878508931,1,1,1,1,1,2,267997,395099,"2",1,6854,44265
0.83625321148389,1,1,2,1,2,1,489233,610699,"3",1,11862,76605
0.789384560624601,1,1,1,1,1,2,362056,474799,"3",1,8706,56220
0.976896468911235,1,1,1,1,1,1,514828,516328,"3",1,11716,75660
0.837609349804076,1,1,1,1,1,1,509702,615799,"3",1,11981,77370
0.720825574610761,1,1,1,1,1,2,244771,358199,"3",1,5997,38730
0.999697792982149,1,1,1,1,1,2,337130,330899,"3",1,7684,49620
0.745740518028269,1,1,1,0,1,1,231500,393299,"2",1,6813,43995
0.86317926433149,1,1,2,1,1,1,370000,455640,"3",1,9135,58995
0.999729947960972,1,1,1,1,1,1,354613,370299,"3",1,8599,55530
0.837345213638929,1,1,1,1,1,1,501000,614799,"3",1,11957,77220
0.961897431696384,1,2,1,1,1,1,499128,524899,"3",1,11728,75735
0.868334257187962,1,3,1,1,1,1,632733,759499,"3",1,15319,98925
0.784523933810096,1,1,1,1,1,1,373482,459768,"3",1,8378,54105
0.978549120644443,1,1,1,1,1,1,565563,567063,"3",1,12889,83235
0.961249313949481,1,1,1,1,1,1,703623,705123,"3",1,15744,101670
0.674478107025088,1,1,1,1,1,2,204000,307199,"3",1,4813,31080
0.744571505929773,1,1,1,0,1,2,272892,391499,"3",1,6771,43725
0.999691927578335,1,1,1,0,1,1,324584,324599,"3",1,7537,48675
0.814574104531994,2,3,1,1,1,1,431514,539299,"3",1,10204,65895
0.746770693265873,1,1,1,0,2,1,262247,394899,"3",1,6850,44235
0.830306856112093,1,3,1,0,1,1,470262,589299,"3",1,11365,73395
0.722375686773145,1,1,1,1,1,1,203000,360199,"3",1,6044,39030
0.801192447698703,1,1,1,1,1,1,386955,502999,"3",1,9361,60450
0.671914934104115,1,1,1,0,1,3,194848,304799,"3",1,4757,30720
0.844623748638516,1,1,1,1,1,1,520496,643599,"3",1,12626,81540
0.843676479094074,1,3,1,0,1,1,533538,639699,"3",1,12536,80955
0.999490573054371,1,1,1,1,1,3,178430,196299,"3",1,4557,29430
0.793908719139698,1,1,2,1,1,1,320000,396140,"3",1,7305,47175
0.999726849841163,1,1,1,0,1,2,350000,366099,"3",1,8501,54900
0.98623941070453,1,1,1,1,1,1,635464,636964,"3",1,14591,94230
0.812491635412938,1,1,1,0,1,1,528050,642590,"3",1,12127,78315
0.993202820891235,1,1,1,0,1,3,402344,403844,"3",1,9317,60165
0.987510502062223,1,1,1,1,2,1,626948,628448,"3",1,14415,93090
0.999741668152075,1,1,1,0,1,1,391258,387099,"3",1,8989,58050
0.828649466500114,1,1,1,0,1,1,475479,583599,"3",1,11233,72540
0.825783668612663,1,1,1,1,1,1,458098,573999,"3",1,11010,71100
0.963299814912822,1,1,1,1,1,1,682502,684002,"3",1,15305,98835
0.999676374357199,1,1,1,1,1,1,288075,308999,"3",1,7175,46335
0.809232753210136,2,3,1,1,1,2,407093,524199,"3",1,9853,63630
0.985595710660995,1,1,1,1,1,2,646432,647932,"3",1,14833,95790
0.762807786545983,1,1,1,1,1,1,316649,421599,"2",1,7470,48240
0.859688311615422,1,1,1,1,1,1,613090,712699,"3",1,14231,91905
0.793003090463859,1,1,1,1,1,2,352243,483099,"3",1,8898,57465
0.797118679486061,1,1,1,1,1,1,364937,492899,"3",1,9126,58935
0.823878567198228,1,1,1,0,1,1,179609,227945,"3",1,4362,28170
0.695677710522552,1,1,1,1,1,3,220733,328599,"3",1,5310,34290
0.999634234214463,1,1,1,1,1,1,264444,273399,"3",1,6348,40995
0.999745416867151,1,2,1,1,1,1,399411,392799,"3",1,9121,58905
0.83880551846907,1,1,1,1,1,1,465000,561750,"3",1,10945,70680
0.795834617873863,1,1,1,1,1,1,375857,489799,"3",1,9054,58470
0.816446065429635,1,1,1,1,1,1,408700,544799,"3",1,10332,66720
0.872024407505001,1,3,1,1,1,1,667727,781399,"3",1,15827,102210
0.99975204500879,2,1,1,0,1,1,405288,403299,"3",1,9365,60480
0.84952034691301,1,1,1,1,1,1,247376,309703,"3",1,6111,39465
0.860374002197713,1,1,1,1,1,1,604177,716199,"3",1,14313,92430
0.999625606984676,1,1,2,1,1,3,260940,267099,"3",1,6202,40050
0.866901806562615,1,1,1,1,1,1,329000,406850,"2",1,8192,52905
0.728407736034047,1,1,1,1,1,1,202733,368199,"3",1,6230,40230
0.693626512336128,1,1,1,1,1,1,221787,326399,"3",1,5259,33960
0.773908600290754,1,1,1,1,1,3,313328,442299,"3",1,7951,51345
0.8829756816507,2,1,1,1,1,1,558741,678500,"3",1,13916,89865
0.999727222387404,2,1,1,1,1,1,367330,366599,"3",1,8513,54975
0.84681349082949,1,3,1,1,1,2,538378,652799,"3",1,12840,82920
0.779638121723494,1,1,1,0,1,1,329741,453799,"3",1,8218,53070
0.663977365515341,1,1,1,1,1,1,180534,297599,"3",1,4590,29640
0.999709301480528,2,1,1,1,1,3,352983,343999,"3",1,7988,51585
0.690401518270954,1,1,1,1,1,3,184366,322999,"3",1,5180,33450
0.86812589756811,1,3,1,1,1,1,622915,758299,"3",1,15291,98745
0.828884032998003,1,3,1,1,1,1,457916,584399,"3",1,11251,72660
0.785865739720447,1,3,1,1,1,1,496800,598956,"3",1,10933,70605
0.979433001046771,2,2,1,1,1,1,801923,803423,"3",1,18278,118035
0.71239491629254,1,1,2,1,1,1,223458,347699,"3",1,5753,37155
0.960950263991834,1,1,1,1,2,2,748902,750402,"3",1,16749,108165
0.808428751779218,1,3,1,1,1,1,413504,521999,"3",1,9802,63300
0.715017711649221,1,1,1,0,1,1,182168,350899,"1",1,5828,37635
0.999859392378223,1,3,1,1,1,1,735193,711199,"3",1,16517,106665
0.8384749450411,1,1,1,1,1,1,516178,619099,"3",1,12057,77865
0.780653170987434,2,1,1,0,1,2,302310,455899,"2",1,8267,53385
0.739718218943829,1,1,1,1,1,2,267000,384199,"3",1,6601,42630
0.791839699916111,1,1,1,1,1,3,351565,480399,"3",1,8836,57060
0.800438635878339,1,2,1,1,1,1,363564,501099,"3",1,9317,60165
0.777431064836557,1,1,1,1,1,1,319570,449299,"3",1,8113,52395
0.815633878381044,1,3,1,1,1,1,450300,542399,"3",1,10276,66360
0.854333363923327,1,1,1,0,1,1,547650,686499,"3",1,13623,87975
0.71647211928585,1,1,1,1,1,1,237529,352699,"3",1,5870,37905
0.969769157595477,1,1,1,0,1,1,738572,740072,"3",1,16670,107655
0.963413060053191,1,1,2,1,1,2,664776,666276,"3",1,14910,96285
0.82683358540112,1,1,1,1,1,2,190135,240676,"3",1,4622,29850
0.72183510941616,1,1,1,1,1,2,215896,359499,"2",1,6028,38925
0.771793180723826,1,1,1,1,2,2,300109,438199,"3",1,7856,50730
0.854848281465258,1,1,1,1,1,2,225000,283090,"3",1,5621,36300
0.838709417273254,1,1,1,1,1,1,509157,619999,"3",1,12078,78000
0.722221450615141,1,1,1,1,1,1,251738,359999,"3",1,6039,39000
0.980467218302089,1,1,1,1,1,1,546809,548309,"3",1,12487,80640
0.97013446802351,1,1,1,0,1,1,661706,663206,"3",1,14945,96510
0.841688262910798,1,1,1,0,1,1,440000,532500,"3",1,10411,67230
0.793476877701863,1,1,1,1,1,1,697500,840855,"3",1,15497,100080
0.825965586435062,1,1,1,1,1,2,460598,574599,"3",1,11024,71190
0.724137170033572,1,1,1,1,2,2,251000,362499,"3",1,6097,39375
0.57428511828488,1,1,1,0,1,1,123289,234899,"2",1,3133,20235
0.694748762969362,1,1,1,1,1,3,214573,327599,"3",1,5287,34140
0.848461658526532,1,1,1,0,1,1,513569,659899,"3",1,13005,83985
0.701224084924066,1,1,1,0,1,1,205559,334699,"2",1,5451,35205
0.791448991551599,1,1,2,1,1,1,341704,479499,"2",1,8815,56925
0.823455085153689,1,1,1,0,1,2,280400,349016,"3",1,6676,43110
0.999797447432545,2,3,1,0,1,2,501800,493699,"3",1,11465,74040
0.77973519765462,1,1,1,1,2,1,309616,453999,"3",1,8223,53100
0.849759389662545,1,3,1,1,1,2,549184,665599,"3",1,13137,84840
0.865337820277162,1,1,2,1,1,1,623662,742599,"3",1,14926,96390
0.724744631832182,1,1,1,1,1,2,243907,363299,"3",1,6116,39495
0.996911093391946,1,3,1,1,1,1,714611,716111,"3",1,16582,107085
0.836494173469872,2,3,1,1,1,1,505292,611599,"3",1,11883,76740
0.828825451601252,1,1,1,1,1,2,479420,584199,"3",1,11247,72630
0.999879619453015,1,3,1,1,1,1,866073,830699,"3",1,19293,124590
0.832999053104631,1,3,1,0,1,2,488752,598799,"3",1,11586,74820
0.772364608159818,1,2,1,1,1,2,298664,439299,"2",1,7881,50895
0.699066202426128,1,1,1,1,1,2,201402,332299,"2",1,5396,34845
0.995595162676335,1,1,1,1,1,2,636208,637708,"3",1,14747,95235
0.985458269805263,1,1,1,0,1,1,643884,645384,"3",1,14773,95400
0.955093284481512,1,3,1,1,1,1,537818,539318,"3",1,11964,77265
0.699428011505896,1,1,1,1,1,2,197216,332699,"2",1,5405,34905
0.849653242486921,1,1,1,0,1,3,195000,246570,"2",1,4866,31425
0.993585841221576,1,1,1,1,1,1,632566,634066,"3",1,14633,94500
0.684939145996049,1,1,1,1,1,2,189246,317399,"2",1,5050,32610
0.784342860346906,2,1,1,1,1,2,341954,463699,"3",1,8448,54555
0.721525261835873,1,1,1,1,1,1,210904,359099,"3",1,6018,38865
0.760076199798944,1,1,1,1,2,1,308414,416799,"3",1,7358,47520
0.770746838025763,1,1,1,0,1,1,308743,436199,"3",1,7809,50430
0.790750765329076,1,1,1,1,1,2,355952,477899,"3",1,8778,56685
0.796416523649275,1,1,1,1,1,1,370949,491199,"3",1,9087,58680
0.797324275079601,1,1,1,1,1,1,370465,493399,"3",1,9138,59010
0.870774688732503,2,2,1,0,1,1,878000,1034480,"3",1,20923,135120
0.981498946081502,1,1,2,1,1,1,724837,726337,"3",1,16559,106935
0.833582681948214,1,1,1,1,2,2,462900,600899,"3",1,11635,75135
0.870730854745914,1,1,1,1,1,1,280400,349016,"3",1,7059,45585
0.982520170007054,2,3,1,1,1,1,789526,791026,"3",1,18052,116580
0.819496817150397,2,3,1,1,1,1,449300,543381,"3",1,10343,66795
0.732691079099383,1,3,1,1,1,2,186687,374099,"3",1,6367,41115
0.840104881568296,1,1,1,1,1,2,225888,284130,"3",1,5544,35805
0.869570718104497,1,1,1,1,1,1,660000,766699,"3",1,15486,100005
0.999583157912288,1,1,1,1,1,1,239288,239899,"3",1,5570,35970
0.871198057204533,1,3,1,1,1,2,460000,555900,"3",1,11249,72645
0.810749074089845,1,1,1,1,1,1,363597,528399,"2",1,9951,64260
0.987937592270312,1,1,1,0,1,1,490939,492439,"3",1,11300,72975
0.847630424547348,1,1,1,1,1,1,528081,656299,"3",1,12921,83445
0.741734870183033,1,1,1,0,1,1,260693,387199,"3",1,6671,43080
0.823477181777903,1,3,1,0,1,2,477000,566499,"3",1,10836,69975
0.999836681098614,1,3,1,1,1,1,591000,612299,"3",1,14220,91830
0.787143012224377,1,1,1,0,1,1,325162,469799,"2",1,8590,55470
0.989751832534156,1,1,1,0,1,1,179675,185399,"3",1,4262,27525
0.831734530934765,1,1,1,1,1,1,475558,594299,"3",1,11481,74145
0.872611302689558,2,2,1,1,1,2,678113,784999,"3",1,15911,102750
0.699066202426128,1,1,1,0,1,2,204285,332299,"3",1,5396,34845
0.863424024369176,1,1,1,1,1,2,225471,283637,"3",1,5688,36735
0.795667747584282,1,1,1,1,2,1,346855,489399,"3",1,9045,58410
0.974085099187144,1,3,1,1,1,1,684476,685976,"3",1,15521,100230
0.999616268673326,1,1,1,1,1,1,260535,260599,"3",1,6051,39075
0.879677391020805,2,1,1,1,1,1,672709,831099,"3",1,16982,109665
0.868628308760259,1,2,1,1,2,1,650166,761199,"3",1,15358,99180
0.98922796850258,1,1,1,0,1,2,266200,278499,"3",1,6399,41325
0.862994743108293,2,2,1,1,1,1,616606,729899,"3",1,14631,94485
0.830794975964426,1,1,1,1,1,2,483063,590999,"3",1,11405,73650
0.999624482254909,1,1,1,1,1,1,258567,266299,"3",1,6183,39930
0.970885690712799,1,1,1,1,1,1,566949,568449,"3",1,12819,82785
0.878108091306791,1,3,2,1,1,2,701000,820399,"3",1,16733,108060
0.756991781998161,1,1,1,0,1,1,195285,246897,"3",1,4341,28035
0.747154860062857,1,1,1,1,1,1,285000,395499,"3",1,6864,44325
0.739107067850425,1,1,1,1,1,1,238622,383299,"2",1,6580,42495
0.842569021676671,1,1,1,1,1,1,538248,635199,"3",1,12431,80280
0.841219182628108,1,1,1,1,2,1,485966,629799,"3",1,12306,79470
0.777579576467029,1,1,1,1,1,1,344700,449599,"3",1,8120,52440
0.856620626349118,1,1,1,0,1,1,461600,557772,"3",1,11098,71670
0.749309975708137,1,1,1,1,2,2,227673,398899,"2",1,6943,44835
0.823040826183136,1,1,1,0,1,1,414900,503133,"3",1,9618,62115
0.999728186268514,1,1,1,0,1,1,367809,367899,"3",1,8543,55170
0.733332622220326,1,1,1,1,2,1,236144,374999,"2",1,6388,41250
0.684541591613854,1,1,1,1,1,2,192595,316999,"2",1,5040,32550
0.967325923417943,1,1,1,1,1,1,754604,756104,"3",1,16989,109710
0.738013460868381,1,1,1,1,1,2,222297,381699,"2",1,6543,42255
0.792358372837153,1,1,1,1,2,1,344810,481599,"3",1,8864,57240
0.774926344646286,1,1,1,1,1,1,301074,444299,"3",1,7997,51645
0.797611409859158,1,3,1,1,2,1,321000,494099,"2",1,9154,59115
0.775532605011459,1,1,1,1,1,1,327598,445499,"3",1,8025,51825
0.952339207824587,2,2,1,1,1,1,935035,936535,"3",1,20717,133785
0.999667330895978,1,1,1,1,1,1,305632,300599,"3",1,6980,45075
0.818181487602705,1,3,1,1,1,1,436693,549999,"3",1,10452,67500
0.714611057679959,1,1,1,1,2,2,236337,350399,"3",1,5816,37560
0.964450085014403,1,1,1,0,1,1,696617,698117,"3",1,15639,100995
0.965801286574373,2,3,2,0,1,3,629167,630667,"3",1,14148,91365
0.831592845390444,1,3,1,1,1,1,491383,593799,"3",1,11470,74070
0.957127373611826,1,1,1,1,1,1,740302,741802,"3",1,16492,106500
0.795542415748141,1,1,1,1,2,1,348658,489099,"3",1,9038,58365
0.945964007183597,2,2,2,1,1,1,960692,962192,"3",1,21142,136530
0.86501061691498,2,2,1,1,1,3,612002,740799,"3",1,14884,96120
0.8672539969959,1,1,1,1,1,1,902408,1062548,"3",1,21404,138225
0.98956366147054,1,1,1,1,1,1,512665,514165,"3",1,11818,76320
0.805257653861059,2,1,1,1,1,1,404323,513499,"3",1,9605,62025
0.999697335645689,2,1,1,1,1,1,331790,330399,"3",1,7672,49545
0.999419613578721,1,1,1,1,1,1,168536,172299,"3",1,4000,25830
0.992301395829743,2,1,1,0,1,1,694860,696360,"3",1,16050,103650
0.950164515579618,1,1,1,1,1,1,661963,663463,"3",1,14643,94560
0.783970153316382,1,1,1,1,1,2,346354,462899,"3",1,8429,54435
0.96981344447064,1,1,1,1,1,2,655945,657445,"3",1,14810,95640
0.715908283830352,1,1,1,1,1,3,232350,351999,"3",1,5853,37800
0.943666922486569,1,3,1,1,1,1,650000,651500,"3",1,14280,92220
0.873169567853983,1,1,1,1,1,2,240700,301773,"3",1,6120,39525
0.800793669652829,1,1,1,1,1,2,165124,210415,"2",1,3914,25275
0.859055474355848,2,1,1,1,2,1,588834,709499,"3",1,14157,91425
0.990509443104111,1,1,1,0,1,1,193508,200199,"3",1,4606,29745
0.987996202617482,1,1,2,1,1,1,735850,737350,"3",1,16921,109275
0.748806201472498,2,1,1,1,1,1,292000,398099,"3",1,6924,44715
0.822452061599603,2,3,1,1,1,3,415000,503250,"3",1,9614,62085
0.985636097059207,1,3,2,1,1,1,649855,651355,"3",1,14912,96300
0.785130608359709,1,1,1,0,2,1,323480,465399,"2",1,8487,54810
0.79214257356594,1,1,1,0,1,1,297181,481099,"3",1,8852,57165
0.83218433093605,1,1,1,1,1,1,274900,342471,"3",1,6620,42750
0.741066134298639,1,1,1,0,1,1,245575,386199,"2",1,6648,42930
0.828590724358458,2,1,1,0,1,2,471563,583399,"3",1,11228,72510
0.771636838631739,1,1,1,1,1,2,324783,437899,"3",1,7849,50685
0.781133248267122,1,1,1,1,2,1,286600,456899,"2",1,8290,53535
0.754600624786809,2,1,1,1,1,3,296110,407499,"3",1,7142,46125
0.849849624398835,1,1,1,1,1,1,515639,665999,"3",1,13147,84900
0.837951447012554,1,1,1,1,1,1,490719,617099,"3",1,12011,77565
0.836947394337835,2,1,1,1,1,1,485000,613299,"3",1,11923,76995
0.978673731364298,2,1,1,1,1,1,694543,696043,"3",1,15823,102180
0.777232740549656,1,1,1,0,2,2,310224,448899,"2",1,8104,52335
0.987390537697221,1,1,1,1,1,1,738024,739524,"3",1,16961,109530
0.9583263067201,2,1,1,1,1,1,650782,652282,"3",1,14519,93765
0.834867113101231,1,1,1,0,1,1,928468,1092508,"3",1,21186,136815
0.737049006176719,1,1,1,1,1,3,263983,380299,"3",1,6511,42045
0.999702380066607,2,3,1,0,1,2,330422,335999,"3",1,7802,50385
0.797488451778963,1,1,1,1,1,1,346437,493799,"3",1,9147,59070
0.867689689983713,2,1,1,1,1,1,640665,755799,"3",1,15233,98370
0.838434444134574,1,1,1,0,1,1,854621,1007591,"3",1,19623,126720
0.762300362016549,1,1,2,1,1,1,303000,420699,"1",1,7449,48105
0.962083284515623,1,3,1,0,2,2,886156,887656,"3",1,19836,128100
0.880091789116433,1,1,1,1,1,1,205000,259290,"3",1,5300,34230
0.877944437867006,1,3,2,0,1,1,698000,819299,"3",1,16708,107895
0.99977313923126,2,1,1,1,1,1,436929,440799,"3",1,10236,66105
0.898435809908399,2,2,1,1,1,1,879554,984599,"3",1,20547,132690
0.832859489987448,1,2,1,0,1,1,473000,598299,"2",1,11574,74745
0.88282151725043,2,1,1,1,2,1,737180,853399,"3",1,17500,113010
0.847223867964452,1,1,1,1,1,1,186515,236300,"3",1,4650,30030
0.986718346766189,2,2,2,1,2,1,1005980,1007480,"3",1,23090,149115
0.734676929363039,1,1,1,1,1,1,272849,376899,"3",1,6432,41535
0.657298345779115,1,1,1,1,1,2,165794,291799,"2",1,4455,28770
0.7494983704869,1,1,1,1,1,1,279652,399199,"3",1,6950,44880
0.700059088359593,1,1,1,1,1,1,197984,333399,"2",1,5421,35010
0.68740133604669,1,1,1,1,1,3,207254,319899,"3",1,5108,32985
0.989418076054764,2,3,1,0,1,1,487069,488569,"3",1,11228,72510
0.739853641658797,2,1,1,1,1,2,274926,384399,"3",1,6606,42660
0.764705328718421,1,1,1,0,1,1,284024,424999,"3",1,7549,48750
0.813324718024457,2,3,1,1,1,1,562169,682506,"3",1,12894,83265
0.719730156194384,1,1,1,1,2,1,212967,356799,"2",1,5965,38520
0.803342779435161,1,1,1,1,1,1,398929,508499,"3",1,9488,61275
0.999630994948321,1,1,1,0,1,1,244476,270999,"3",1,6292,40635
0.815531849348551,1,1,2,1,1,1,438934,542099,"3",1,10269,66315
0.999553768646893,4,1,1,1,1,1,220629,224099,"3",1,5203,33600
0.758744894438829,1,3,1,1,2,2,288043,414499,"3",1,7305,47175
0.999618755694837,1,1,1,1,1,3,251680,262299,"3",1,6090,39330
0.959137620057734,1,3,1,1,2,1,980944,982444,"3",1,21887,141345
0.733829475191576,1,1,1,1,1,1,250515,375699,"2",1,6404,41355
0.999608762162606,1,1,1,0,1,1,239278,255599,"3",1,5935,38325
0.834244711163121,1,3,1,1,1,1,421410,603299,"2",1,11690,75495
0.999757751351142,1,1,2,0,1,1,415672,412799,"3",1,9586,61905
0.992188459006149,1,3,1,0,1,1,804999,806499,"3",1,18587,120030
0.87088427486672,2,1,1,1,1,1,662748,774499,"3",1,15667,101175
0.984715785250414,1,2,2,0,1,2,627836,628099,"3",1,14366,92775
0.850857346543395,1,1,1,0,1,1,558085,670499,"3",1,13251,85575
0.981871838691864,2,2,1,0,1,1,724663,726163,"3",1,16561,106950
0.949641111990507,1,1,1,0,1,1,949911,951411,"3",1,20986,135525
0.992155674390969,1,2,1,1,1,1,840000,841500,"3",1,19393,125235
0.993174111616565,1,3,1,1,1,1,882634,884134,"3",1,20396,131715
0.876664870084941,1,2,1,1,1,2,705455,810799,"3",1,16510,106620
0.687009974992097,1,1,1,1,1,2,201800,319499,"2",1,5098,32925
0.985576860038724,1,1,1,1,1,2,218234,228799,"3",1,5238,33825
0.987841251731725,2,3,1,1,1,1,673405,674905,"3",1,15486,100005
0.81882322496222,1,1,1,1,1,1,331324,409611,"2",1,7790,50310
0.97213581358157,1,2,1,0,1,1,943943,945443,"3",1,21348,137865
0.999654575663474,1,1,1,1,1,1,271044,289499,"3",1,6722,43410
0.995225669150959,1,1,2,1,1,1,461811,463311,"3",1,10710,69165
0.823446015971073,2,1,1,1,1,1,454348,566399,"3",1,10833,69960
0.765917055049286,1,1,1,1,1,1,291148,427199,"3",1,7600,49080
0.985442768741201,1,1,1,0,1,1,423993,425493,"3",1,9739,62895
0.781133248267122,1,1,1,0,1,2,316000,456899,"3",1,8290,53535
0.99984917020991,2,2,1,1,1,1,675625,662999,"3",1,15397,99435
0.847977877740769,1,3,1,1,2,1,534765,657799,"3",1,12956,83670
0.978370756232388,2,2,1,0,1,2,1287773,1289273,"3",1,29299,189208
0.72914336171008,1,1,1,1,1,1,203773,369199,"1",1,6253,40380
0.872870420633639,1,2,2,1,1,1,666430,786599,"3",1,15948,102990
